,imageName,aestheticScore,qualityScore
14351,iaa_pub22918_.jpg,1.4583333333333333,1.4958333333333333
14352,iaa_pub22919_.jpg,3.5833333333333335,3.6666666666666665
14353,iaa_pub2291_.jpg,3.173076923076923,3.4384615384615387
14354,iaa_pub22920_.jpg,2.9375,3.1125000000000003
14355,iaa_pub22921_.jpg,2.9375,3.154166666666667
14356,iaa_pub22922_.jpg,3.625,3.6999999999999997
14357,iaa_pub22923_.jpg,1.9375,1.9791666666666667
14358,iaa_pub22924_.jpg,3.3125,3.4625
14359,iaa_pub22925_.jpg,3.4375,3.6666666666666665
14360,iaa_pub22926_.jpg,3.75,3.783333333333333
14361,iaa_pub22927_.jpg,3.125,3.0833333333333335
14362,iaa_pub22928_.jpg,2.6458333333333335,2.7624999999999997
14363,iaa_pub22929_.jpg,3.8333333333333335,3.8625000000000003
14364,iaa_pub2292_.jpg,3.3461538461538463,3.4615384615384617
14365,iaa_pub22930_.jpg,3.5833333333333335,3.8625000000000003
14366,iaa_pub22931_.jpg,3.2083333333333335,3.3625000000000003
14367,iaa_pub22932_.jpg,2.4166666666666665,2.3625000000000003
14368,iaa_pub22933_.jpg,3.5833333333333335,3.6833333333333336
14369,iaa_pub22934_.jpg,2.9583333333333335,3.170833333333333
14370,iaa_pub22935_.jpg,1.4166666666666667,1.4749999999999999
14371,iaa_pub22936_.jpg,3.4166666666666665,3.470833333333333
14372,iaa_pub22937_.jpg,2.8958333333333335,3.0500000000000003
14373,iaa_pub22938_.jpg,3.9375,4.0125
14374,iaa_pub22939_.jpg,2.7291666666666665,3.1041666666666665
14375,iaa_pub2293_.jpg,3.6923076923076925,3.792307692307692
14376,iaa_pub22940_.jpg,3.2291666666666665,3.404166666666667
14377,iaa_pub22941_.jpg,3.8541666666666665,3.9583333333333335
14378,iaa_pub22942_.jpg,3.6875,3.8791666666666664
14379,iaa_pub22943_.jpg,3.4791666666666665,3.6666666666666665
14380,iaa_pub22944_.jpg,3.1875,3.4250000000000003
14381,iaa_pub22945_.jpg,2.6875,2.8166666666666664
14382,iaa_pub22946_.jpg,4.0,4.070833333333334
14383,iaa_pub22947_.jpg,3.125,3.2583333333333333
14384,iaa_pub22948_.jpg,3.0833333333333335,3.158333333333333
14385,iaa_pub22949_.jpg,3.1666666666666665,3.3083333333333336
14386,iaa_pub2294_.jpg,3.9038461538461537,3.976923076923077
14387,iaa_pub22950_.jpg,3.0208333333333335,3.279166666666667
14388,iaa_pub22951_.jpg,3.3125,3.4625
14389,iaa_pub22952_.jpg,1.375,1.3875
14390,iaa_pub22953_.jpg,2.9791666666666665,3.2458333333333336
14391,iaa_pub22954_.jpg,3.6041666666666665,3.6666666666666665
14392,iaa_pub22955_.jpg,3.3125,3.4499999999999997
14393,iaa_pub22956_.jpg,2.3125,2.4541666666666666
14394,iaa_pub22957_.jpg,3.25,3.3833333333333333
14395,iaa_pub22958_.jpg,3.0,3.2708333333333335
14396,iaa_pub22959_.jpg,3.1458333333333335,3.1791666666666667
14397,iaa_pub2295_.jpg,2.6538461538461537,2.8115384615384613
14398,iaa_pub22960_.jpg,2.9375,3.1291666666666664
14399,iaa_pub22961_.jpg,3.2045454545454546,3.209090909090909
14400,iaa_pub22962_.jpg,3.840909090909091,3.8
14401,iaa_pub22963_.jpg,3.3636363636363638,3.540909090909091
14402,iaa_pub22964_.jpg,3.409090909090909,3.590909090909091
14403,iaa_pub22965_.jpg,3.272727272727273,3.4318181818181817
14404,iaa_pub22966_.jpg,3.8863636363636362,3.936363636363636
14405,iaa_pub22967_.jpg,3.022727272727273,3.2181818181818183
14406,iaa_pub22968_.jpg,3.2045454545454546,3.3681818181818177
14407,iaa_pub22969_.jpg,4.090909090909091,4.1045454545454545
14408,iaa_pub2296_.jpg,1.5576923076923077,1.6961538461538461
14409,iaa_pub22970_.jpg,3.4318181818181817,3.55
14410,iaa_pub22971_.jpg,3.6818181818181817,3.7454545454545456
14411,iaa_pub22972_.jpg,3.9545454545454546,4.0181818181818185
14412,iaa_pub22973_.jpg,3.25,3.3636363636363638
14413,iaa_pub22974_.jpg,3.522727272727273,3.713636363636364
14414,iaa_pub22975_.jpg,3.0,3.2590909090909093
14415,iaa_pub22976_.jpg,2.8636363636363638,3.0954545454545452
14416,iaa_pub22977_.jpg,3.5,3.5818181818181816
14417,iaa_pub22978_.jpg,3.909090909090909,3.936363636363636
14418,iaa_pub22979_.jpg,2.977272727272727,3.2
14419,iaa_pub2297_.jpg,3.75,3.9384615384615387
14420,iaa_pub22980_.jpg,3.3181818181818183,3.4818181818181815
14421,iaa_pub22981_.jpg,2.5681818181818183,2.6863636363636365
14422,iaa_pub22982_.jpg,3.477272727272727,3.65
14423,iaa_pub22983_.jpg,3.75,3.790909090909091
14424,iaa_pub22984_.jpg,2.909090909090909,3.1409090909090907
14425,iaa_pub22985_.jpg,4.113636363636363,4.0227272727272725
14426,iaa_pub22986_.jpg,3.1136363636363638,3.3227272727272723
14427,iaa_pub22987_.jpg,3.8863636363636362,3.977272727272727
14428,iaa_pub22988_.jpg,3.9545454545454546,4.004545454545454
14429,iaa_pub22989_.jpg,2.977272727272727,3.209090909090909
14430,iaa_pub2298_.jpg,3.2884615384615383,3.423076923076923
14431,iaa_pub22990_.jpg,2.772727272727273,2.9136363636363636
14432,iaa_pub22991_.jpg,2.6136363636363638,2.8045454545454547
14433,iaa_pub22992_.jpg,3.75,3.8181818181818183
14434,iaa_pub22993_.jpg,3.3636363636363638,3.5090909090909093
14435,iaa_pub22994_.jpg,3.522727272727273,3.5772727272727276
14436,iaa_pub22995_.jpg,3.2954545454545454,3.3818181818181823
14437,iaa_pub22996_.jpg,3.0454545454545454,3.290909090909091
14438,iaa_pub22997_.jpg,3.8181818181818183,3.8863636363636362
14439,iaa_pub22998_.jpg,3.522727272727273,3.7
14440,iaa_pub22999_.jpg,3.0454545454545454,3.1136363636363638
14441,iaa_pub2299_.jpg,3.6923076923076925,3.8
14442,iaa_pub229_.jpg,2.826923076923077,3.0230769230769234
14443,iaa_pub22_.jpg,2.7291666666666665,3.025
14444,iaa_pub23000_.jpg,3.5681818181818183,3.6727272727272724
14445,iaa_pub23001_.jpg,3.5454545454545454,3.690909090909091
14446,iaa_pub23002_.jpg,2.522727272727273,2.6954545454545453
14447,iaa_pub23003_.jpg,3.977272727272727,4.0
14448,iaa_pub23004_.jpg,3.3181818181818183,3.4272727272727277
14449,iaa_pub23005_.jpg,3.159090909090909,3.290909090909091
14450,iaa_pub23006_.jpg,3.727272727272727,3.7636363636363637
14451,iaa_pub23007_.jpg,2.0681818181818183,2.1818181818181817
14452,iaa_pub23008_.jpg,3.5454545454545454,3.6409090909090907
14453,iaa_pub23009_.jpg,3.409090909090909,3.5318181818181817
14454,iaa_pub2300_.jpg,3.3653846153846154,3.4923076923076923
14455,iaa_pub23010_.jpg,2.909090909090909,3.277272727272727
14456,iaa_pub23011_.jpg,3.4545454545454546,3.540909090909091
14457,iaa_pub23012_.jpg,2.272727272727273,2.2818181818181817
14458,iaa_pub23013_.jpg,3.340909090909091,3.45
14459,iaa_pub23014_.jpg,3.022727272727273,3.2636363636363637
14460,iaa_pub23015_.jpg,3.0454545454545454,3.272727272727273
14461,iaa_pub23016_.jpg,3.590909090909091,3.5681818181818183
14462,iaa_pub23017_.jpg,3.272727272727273,3.463636363636364
14463,iaa_pub23018_.jpg,3.0,3.1409090909090907
14464,iaa_pub23019_.jpg,4.068181818181818,4.095454545454545
14465,iaa_pub2301_.jpg,3.5961538461538463,3.6884615384615387
14466,iaa_pub23020_.jpg,3.2045454545454546,3.4136363636363636
14467,iaa_pub23021_.jpg,3.6136363636363638,3.7363636363636363
14468,iaa_pub23022_.jpg,3.3181818181818183,3.5090909090909093
14469,iaa_pub23023_.jpg,3.25,3.4136363636363636
14470,iaa_pub23024_.jpg,2.8181818181818183,2.9045454545454543
14471,iaa_pub23025_.jpg,3.6818181818181817,3.7545454545454544
14472,iaa_pub23026_.jpg,3.2045454545454546,3.3454545454545452
14473,iaa_pub23027_.jpg,3.8863636363636362,3.9318181818181817
14474,iaa_pub23028_.jpg,3.1818181818181817,3.3454545454545452
14475,iaa_pub23029_.jpg,3.8181818181818183,3.8681818181818177
14476,iaa_pub2302_.jpg,1.3076923076923077,1.323076923076923
14477,iaa_pub23030_.jpg,3.3181818181818183,3.6136363636363638
14478,iaa_pub23031_.jpg,2.869565217391304,2.8000000000000003
14479,iaa_pub23032_.jpg,3.4782608695652173,3.6565217391304343
14480,iaa_pub23033_.jpg,2.869565217391304,2.960869565217391
14481,iaa_pub23034_.jpg,2.5434782608695654,2.7913043478260873
14482,iaa_pub23035_.jpg,3.5869565217391304,3.6260869565217395
14483,iaa_pub23036_.jpg,3.347826086956522,3.4
14484,iaa_pub23037_.jpg,3.0217391304347827,3.365217391304348
14485,iaa_pub23038_.jpg,3.5652173913043477,3.691304347826087
14486,iaa_pub23039_.jpg,3.152173913043478,3.3260869565217392
14487,iaa_pub2303_.jpg,3.3653846153846154,3.5
14488,iaa_pub23040_.jpg,3.6956521739130435,3.78695652173913
14489,iaa_pub23041_.jpg,3.391304347826087,3.5304347826086957
14490,iaa_pub23042_.jpg,3.0,3.0434782608695654
14491,iaa_pub23043_.jpg,4.021739130434782,4.108695652173913
14492,iaa_pub23044_.jpg,3.217391304347826,3.4782608695652173
14493,iaa_pub23045_.jpg,3.0,3.273913043478261
14494,iaa_pub23046_.jpg,3.1956521739130435,3.226086956521739
14495,iaa_pub23047_.jpg,3.3043478260869565,3.252173913043478
14496,iaa_pub23048_.jpg,2.0,2.0565217391304347
14497,iaa_pub23049_.jpg,3.5217391304347827,3.6
14498,iaa_pub2304_.jpg,1.7884615384615385,1.9730769230769232
14499,iaa_pub23050_.jpg,3.782608695652174,3.8434782608695657
14500,iaa_pub23051_.jpg,3.1739130434782608,3.247826086956522
14501,iaa_pub23052_.jpg,1.6304347826086956,1.6130434782608696
14502,iaa_pub23053_.jpg,4.108695652173913,4.173913043478261
14503,iaa_pub23054_.jpg,4.021739130434782,4.073913043478261
14504,iaa_pub23055_.jpg,2.739130434782609,2.847826086956522
14505,iaa_pub23056_.jpg,3.5217391304347827,3.5130434782608693
14506,iaa_pub23057_.jpg,3.217391304347826,3.273913043478261
14507,iaa_pub23058_.jpg,2.9565217391304346,3.0565217391304347
14508,iaa_pub23059_.jpg,2.152173913043478,2.1608695652173915
14509,iaa_pub2305_.jpg,4.076923076923077,4.115384615384615
14510,iaa_pub23060_.jpg,3.3043478260869565,3.4130434782608696
14511,iaa_pub23061_.jpg,3.608695652173913,3.7956521739130435
14512,iaa_pub23062_.jpg,3.0434782608695654,3.356521739130435
14513,iaa_pub23063_.jpg,3.260869565217391,3.5173913043478264
14514,iaa_pub23064_.jpg,3.608695652173913,3.639130434782609
14515,iaa_pub23065_.jpg,3.717391304347826,3.7086956521739127
14516,iaa_pub23066_.jpg,3.3043478260869565,3.573913043478261
14517,iaa_pub23067_.jpg,2.760869565217391,2.743478260869565
14518,iaa_pub23068_.jpg,2.9347826086956523,3.0608695652173914
14519,iaa_pub23069_.jpg,2.739130434782609,2.860869565217391
14520,iaa_pub2306_.jpg,2.9615384615384617,3.053846153846154
14521,iaa_pub23070_.jpg,3.4782608695652173,3.6
14522,iaa_pub23071_.jpg,3.260869565217391,3.5130434782608693
14523,iaa_pub23072_.jpg,3.652173913043478,3.652173913043478
14524,iaa_pub23073_.jpg,3.0869565217391304,3.1999999999999997
14525,iaa_pub23074_.jpg,3.217391304347826,3.430434782608696
14526,iaa_pub23075_.jpg,3.217391304347826,3.417391304347826
14527,iaa_pub23076_.jpg,3.717391304347826,3.856521739130435
14528,iaa_pub23077_.jpg,2.6956521739130435,2.960869565217391
14529,iaa_pub23078_.jpg,3.130434782608696,3.2782608695652176
14530,iaa_pub23079_.jpg,3.0217391304347827,3.2782608695652176
14531,iaa_pub2307_.jpg,3.3076923076923075,3.5307692307692307
14532,iaa_pub23080_.jpg,2.4347826086956523,2.626086956521739
14533,iaa_pub23081_.jpg,4.086956521739131,4.1173913043478265
14534,iaa_pub23082_.jpg,3.8260869565217392,3.808695652173913
14535,iaa_pub23083_.jpg,2.8260869565217392,3.0217391304347827
14536,iaa_pub23084_.jpg,3.6956521739130435,3.8304347826086955
14537,iaa_pub23085_.jpg,2.847826086956522,2.9956521739130437
14538,iaa_pub23086_.jpg,3.217391304347826,3.5304347826086957
14539,iaa_pub23087_.jpg,3.630434782608696,3.6739130434782608
14540,iaa_pub23088_.jpg,3.0434782608695654,3.1478260869565218
14541,iaa_pub23089_.jpg,3.282608695652174,3.460869565217391
14542,iaa_pub2308_.jpg,1.9615384615384615,2.1884615384615382
14543,iaa_pub23090_.jpg,2.5652173913043477,2.4217391304347826
14544,iaa_pub23091_.jpg,2.5434782608695654,2.6782608695652175
14545,iaa_pub23092_.jpg,3.282608695652174,3.3869565217391306
14546,iaa_pub23093_.jpg,3.260869565217391,3.5217391304347827
14547,iaa_pub23094_.jpg,3.4782608695652173,3.6217391304347823
14548,iaa_pub23095_.jpg,3.782608695652174,3.7043478260869565
14549,iaa_pub23096_.jpg,2.5434782608695654,2.6217391304347823
14550,iaa_pub23097_.jpg,3.369565217391304,3.5478260869565217
14551,iaa_pub23098_.jpg,3.282608695652174,3.608695652173913
14552,iaa_pub23099_.jpg,3.0217391304347827,3.2782608695652176
14553,iaa_pub2309_.jpg,3.6538461538461537,3.8346153846153848
14554,iaa_pub230_.jpg,3.980769230769231,4.096153846153846
14555,iaa_pub23100_.jpg,2.9565217391304346,3.1260869565217395
14556,iaa_pub23101_.jpg,3.48,3.64
14557,iaa_pub23102_.jpg,3.66,3.8480000000000003
14558,iaa_pub23103_.jpg,3.18,3.344
14559,iaa_pub23104_.jpg,2.98,3.1719999999999997
14560,iaa_pub23105_.jpg,2.7,2.8160000000000003
14561,iaa_pub23106_.jpg,3.54,3.5839999999999996
14562,iaa_pub23107_.jpg,3.68,3.772
14563,iaa_pub23108_.jpg,2.9,3.02
14564,iaa_pub23109_.jpg,3.18,3.2960000000000003
14565,iaa_pub2310_.jpg,3.9423076923076925,4.0115384615384615
14566,iaa_pub23110_.jpg,3.8,3.92
14567,iaa_pub23111_.jpg,4.08,4.124
14568,iaa_pub23112_.jpg,3.78,3.888
14569,iaa_pub23113_.jpg,3.26,3.44
14570,iaa_pub23114_.jpg,2.0,2.08
14571,iaa_pub23115_.jpg,3.38,3.548
14572,iaa_pub23116_.jpg,2.82,2.9360000000000004
14573,iaa_pub23117_.jpg,2.66,2.752
14574,iaa_pub23118_.jpg,1.86,1.8519999999999999
14575,iaa_pub23119_.jpg,2.72,2.728
14576,iaa_pub2311_.jpg,1.9583333333333333,2.1333333333333333
14577,iaa_pub23120_.jpg,3.92,4.02
14578,iaa_pub23121_.jpg,2.62,2.7319999999999998
14579,iaa_pub23122_.jpg,3.58,3.752
14580,iaa_pub23123_.jpg,3.82,3.8480000000000003
14581,iaa_pub23124_.jpg,3.06,3.22
14582,iaa_pub23125_.jpg,3.58,3.708
14583,iaa_pub23126_.jpg,3.72,3.88
14584,iaa_pub23127_.jpg,2.42,2.512
14585,iaa_pub23128_.jpg,1.8,1.8519999999999999
14586,iaa_pub23129_.jpg,3.1,3.26
14587,iaa_pub2312_.jpg,2.9791666666666665,3.275
14588,iaa_pub23130_.jpg,3.3,3.444
14589,iaa_pub23131_.jpg,3.38,3.532
14590,iaa_pub23132_.jpg,3.88,3.928
14591,iaa_pub23133_.jpg,4.04,4.124
14592,iaa_pub23134_.jpg,3.88,3.928
14593,iaa_pub23135_.jpg,3.18,3.344
14594,iaa_pub23136_.jpg,3.46,3.552
14595,iaa_pub23137_.jpg,2.68,2.7560000000000002
14596,iaa_pub23138_.jpg,3.9,4.012
14597,iaa_pub23139_.jpg,3.06,3.216
14598,iaa_pub2313_.jpg,3.7708333333333335,4.008333333333334
14599,iaa_pub23140_.jpg,3.24,3.464
14600,iaa_pub23141_.jpg,3.9,3.98
14601,iaa_pub23142_.jpg,3.46,3.6
14602,iaa_pub23143_.jpg,3.66,3.832
14603,iaa_pub23144_.jpg,3.14,3.2880000000000003
14604,iaa_pub23145_.jpg,3.28,3.452
14605,iaa_pub23146_.jpg,3.0,3.188
14606,iaa_pub23147_.jpg,2.36,2.476
14607,iaa_pub23148_.jpg,3.74,3.832
14608,iaa_pub23149_.jpg,3.8,3.864
14609,iaa_pub2314_.jpg,3.1875,3.420833333333333
14610,iaa_pub23150_.jpg,3.12,3.2760000000000002
14611,iaa_pub23151_.jpg,3.14,3.324
14612,iaa_pub23152_.jpg,3.46,3.5959999999999996
14613,iaa_pub23153_.jpg,3.42,3.62
14614,iaa_pub23154_.jpg,3.74,3.8080000000000003
14615,iaa_pub23155_.jpg,3.0,3.176
14616,iaa_pub23156_.jpg,3.22,3.46
14617,iaa_pub23157_.jpg,3.44,3.58
14618,iaa_pub23158_.jpg,3.54,3.636
14619,iaa_pub23159_.jpg,3.56,3.696
14620,iaa_pub2315_.jpg,3.25,3.483333333333333
14621,iaa_pub23160_.jpg,3.54,3.6919999999999997
14622,iaa_pub23161_.jpg,3.14,3.248
14623,iaa_pub23162_.jpg,2.24,2.3320000000000003
14624,iaa_pub23163_.jpg,2.7,2.772
14625,iaa_pub23164_.jpg,3.24,3.4
14626,iaa_pub23165_.jpg,3.96,4.032
14627,iaa_pub23166_.jpg,3.6,3.7
14628,iaa_pub23167_.jpg,3.64,3.7239999999999998
14629,iaa_pub23168_.jpg,3.36,3.552
14630,iaa_pub23169_.jpg,3.74,3.8
14631,iaa_pub2316_.jpg,3.9375,4.179166666666666
14632,iaa_pub23170_.jpg,1.74,1.756
14633,iaa_pub23171_.jpg,3.22,3.392
14634,iaa_pub23172_.jpg,3.62,3.7880000000000003
14635,iaa_pub23173_.jpg,3.22,3.4160000000000004
14636,iaa_pub23174_.jpg,3.64,3.7960000000000003
14637,iaa_pub23175_.jpg,3.4,3.56
14638,iaa_pub23176_.jpg,2.96,3.176
14639,iaa_pub23177_.jpg,2.88,3.12
14640,iaa_pub23178_.jpg,3.0,3.196
14641,iaa_pub23179_.jpg,3.82,4.032
14642,iaa_pub2317_.jpg,3.375,3.6666666666666665
14643,iaa_pub23180_.jpg,3.5,3.78
14644,iaa_pub23181_.jpg,2.74,2.86
14645,iaa_pub23182_.jpg,3.28,3.488
14646,iaa_pub23183_.jpg,2.98,3.22
14647,iaa_pub23184_.jpg,2.62,2.636
14648,iaa_pub23185_.jpg,3.5,3.616
14649,iaa_pub23186_.jpg,2.92,3.096
14650,iaa_pub23187_.jpg,3.4,3.58
14651,iaa_pub23188_.jpg,3.4,3.552
14652,iaa_pub23189_.jpg,3.02,3.2560000000000002
14653,iaa_pub2318_.jpg,3.5208333333333335,3.720833333333333
14654,iaa_pub23190_.jpg,3.52,3.7680000000000002
14655,iaa_pub23191_.jpg,3.52,3.6439999999999997
14656,iaa_pub23192_.jpg,2.66,2.852
14657,iaa_pub23193_.jpg,2.88,3.028
14658,iaa_pub23194_.jpg,3.72,3.9
14659,iaa_pub23195_.jpg,3.06,3.2960000000000003
14660,iaa_pub23196_.jpg,3.46,3.572
14661,iaa_pub23197_.jpg,2.32,2.44
14662,iaa_pub23198_.jpg,3.48,3.656
14663,iaa_pub23199_.jpg,3.4,3.6
14664,iaa_pub2319_.jpg,3.8541666666666665,3.983333333333333
14665,iaa_pub231_.jpg,3.2884615384615383,3.569230769230769
14666,iaa_pub23200_.jpg,3.12,3.384
14667,iaa_pub23201_.jpg,3.38,3.6639999999999997
14668,iaa_pub23202_.jpg,3.26,3.48
14669,iaa_pub23203_.jpg,3.06,3.16
14670,iaa_pub23204_.jpg,3.26,3.492
14671,iaa_pub23205_.jpg,3.72,3.9160000000000004
14672,iaa_pub23206_.jpg,3.04,3.188
14673,iaa_pub23207_.jpg,2.86,3.028
14674,iaa_pub23208_.jpg,3.06,3.3080000000000003
14675,iaa_pub23209_.jpg,2.98,3.032
14676,iaa_pub2320_.jpg,3.2708333333333335,3.525
14677,iaa_pub23210_.jpg,3.18,3.36
14678,iaa_pub23211_.jpg,1.58,1.624
14679,iaa_pub23212_.jpg,2.86,2.984
14680,iaa_pub23213_.jpg,3.3,3.44
14681,iaa_pub23214_.jpg,2.94,3.196
14682,iaa_pub23215_.jpg,3.14,3.216
14683,iaa_pub23216_.jpg,3.42,3.636
14684,iaa_pub23217_.jpg,3.06,3.2680000000000002
14685,iaa_pub23218_.jpg,2.54,2.736
14686,iaa_pub23219_.jpg,3.68,3.852
14687,iaa_pub2321_.jpg,3.7291666666666665,3.9375
14688,iaa_pub23220_.jpg,3.98,4.156000000000001
14689,iaa_pub23221_.jpg,3.04,3.1719999999999997
14690,iaa_pub23222_.jpg,2.98,3.076
14691,iaa_pub23223_.jpg,2.82,3.072
14692,iaa_pub23224_.jpg,3.64,3.8160000000000003
14693,iaa_pub23225_.jpg,1.6,1.7120000000000002
14694,iaa_pub23226_.jpg,3.8,3.904
14695,iaa_pub23227_.jpg,3.86,3.964
14696,iaa_pub23228_.jpg,2.54,2.676
14697,iaa_pub23229_.jpg,2.74,2.852
14698,iaa_pub2322_.jpg,3.4583333333333335,3.766666666666667
14699,iaa_pub23230_.jpg,2.52,2.62
14700,iaa_pub23231_.jpg,3.58,3.7560000000000002
14701,iaa_pub23232_.jpg,3.58,3.7119999999999997
14702,iaa_pub23233_.jpg,2.82,2.948
14703,iaa_pub23234_.jpg,2.94,3.036
14704,iaa_pub23235_.jpg,2.94,3.176
14705,iaa_pub23236_.jpg,3.14,3.388
14706,iaa_pub23237_.jpg,3.2,3.4160000000000004
14707,iaa_pub23238_.jpg,2.14,2.1959999999999997
14708,iaa_pub23239_.jpg,2.14,2.2840000000000003
14709,iaa_pub2323_.jpg,3.1041666666666665,3.4166666666666665
14710,iaa_pub23240_.jpg,2.14,2.2
14711,iaa_pub23241_.jpg,3.48,3.6319999999999997
14712,iaa_pub23242_.jpg,2.74,2.944
14713,iaa_pub23243_.jpg,3.14,3.2760000000000002
14714,iaa_pub23244_.jpg,2.84,3.1319999999999997
14715,iaa_pub23245_.jpg,2.94,3.1239999999999997
14716,iaa_pub23246_.jpg,2.82,2.96
14717,iaa_pub23247_.jpg,3.72,3.776
14718,iaa_pub23248_.jpg,3.46,3.596
14719,iaa_pub23249_.jpg,3.56,3.6839999999999997
14720,iaa_pub2324_.jpg,3.2708333333333335,3.4375
14721,iaa_pub23250_.jpg,3.82,3.948
14722,iaa_pub23251_.jpg,3.44,3.6719999999999997
14723,iaa_pub23252_.jpg,2.58,2.7119999999999997
14724,iaa_pub23253_.jpg,2.18,2.32
14725,iaa_pub23254_.jpg,3.06,3.228
14726,iaa_pub23255_.jpg,2.94,3.112
14727,iaa_pub23256_.jpg,2.82,3.012
14728,iaa_pub23257_.jpg,3.14,3.284
14729,iaa_pub23258_.jpg,3.02,3.12
14730,iaa_pub23259_.jpg,3.12,3.3360000000000003
14731,iaa_pub2325_.jpg,3.2083333333333335,3.4291666666666667
14732,iaa_pub23260_.jpg,2.82,2.928
14733,iaa_pub23261_.jpg,2.28,2.468
14734,iaa_pub23262_.jpg,2.72,2.864
14735,iaa_pub23263_.jpg,3.62,3.7880000000000003
14736,iaa_pub23264_.jpg,2.6,2.792
14737,iaa_pub23265_.jpg,3.3,3.412
14738,iaa_pub23266_.jpg,3.26,3.42
14739,iaa_pub23267_.jpg,2.76,2.94
14740,iaa_pub23268_.jpg,2.24,2.484
14741,iaa_pub23269_.jpg,3.08,3.208
14742,iaa_pub2326_.jpg,3.8125,4.0125
14743,iaa_pub23270_.jpg,2.6,2.696
14744,iaa_pub23271_.jpg,3.56,3.784
14745,iaa_pub23272_.jpg,1.54,1.62
14746,iaa_pub23273_.jpg,2.88,3.048
14747,iaa_pub23274_.jpg,2.9,3.1839999999999997
14748,iaa_pub23275_.jpg,2.4,2.608
14749,iaa_pub23276_.jpg,3.46,3.54
14750,iaa_pub23277_.jpg,2.86,3.016
14751,iaa_pub23278_.jpg,3.36,3.44
14752,iaa_pub23279_.jpg,1.98,2.084
14753,iaa_pub2327_.jpg,2.7291666666666665,2.908333333333333
14754,iaa_pub23280_.jpg,3.16,3.38
14755,iaa_pub23281_.jpg,3.48,3.616
14756,iaa_pub23282_.jpg,3.62,3.76
14757,iaa_pub23283_.jpg,3.62,3.7880000000000003
14758,iaa_pub23284_.jpg,3.16,3.3759999999999994
14759,iaa_pub23285_.jpg,2.22,2.376
14760,iaa_pub23286_.jpg,3.82,3.948
14761,iaa_pub23287_.jpg,2.46,2.5639999999999996
14762,iaa_pub23288_.jpg,3.26,3.448
14763,iaa_pub23289_.jpg,3.28,3.508
14764,iaa_pub2328_.jpg,3.5833333333333335,3.829166666666667
14765,iaa_pub23290_.jpg,2.96,3.116
14766,iaa_pub23291_.jpg,3.3,3.48
14767,iaa_pub23292_.jpg,2.72,2.78
14768,iaa_pub23293_.jpg,3.58,3.728
14769,iaa_pub23294_.jpg,3.54,3.6839999999999997
14770,iaa_pub23295_.jpg,2.4,2.5959999999999996
14771,iaa_pub23296_.jpg,2.86,3.0439999999999996
14772,iaa_pub23297_.jpg,3.02,3.2319999999999998
14773,iaa_pub23298_.jpg,3.2,3.2680000000000002
14774,iaa_pub23299_.jpg,3.18,3.404
14775,iaa_pub2329_.jpg,2.75,3.016666666666667
14776,iaa_pub232_.jpg,3.5961538461538463,3.8115384615384613
14777,iaa_pub23300_.jpg,3.58,3.748
14778,iaa_pub23301_.jpg,2.26,2.38
14779,iaa_pub23302_.jpg,3.62,3.752
14780,iaa_pub23303_.jpg,2.3,2.444
14781,iaa_pub23304_.jpg,3.2,3.464
14782,iaa_pub23305_.jpg,2.28,2.436
14783,iaa_pub23306_.jpg,2.76,2.992
14784,iaa_pub23307_.jpg,3.0,3.2039999999999997
14785,iaa_pub23308_.jpg,3.08,3.3080000000000003
14786,iaa_pub23309_.jpg,3.66,3.7680000000000002
14787,iaa_pub2330_.jpg,2.7083333333333335,3.0041666666666664
14788,iaa_pub23310_.jpg,2.02,2.136
14789,iaa_pub23311_.jpg,2.6842105263157894,2.7605263157894733
14790,iaa_pub23312_.jpg,3.3947368421052633,3.5657894736842106
14791,iaa_pub23313_.jpg,3.736842105263158,3.797368421052632
14792,iaa_pub23314_.jpg,3.6315789473684212,3.844736842105263
14793,iaa_pub23315_.jpg,3.6842105263157894,3.7921052631578944
14794,iaa_pub23316_.jpg,3.3552631578947367,3.5921052631578947
14795,iaa_pub23317_.jpg,3.1447368421052633,3.392105263157895
14796,iaa_pub23318_.jpg,3.6842105263157894,3.871052631578947
14797,iaa_pub23319_.jpg,3.210526315789474,3.378947368421053
14798,iaa_pub2331_.jpg,3.3958333333333335,3.670833333333333
14799,iaa_pub23320_.jpg,1.368421052631579,1.5052631578947369
14800,iaa_pub23321_.jpg,1.4342105263157894,1.5289473684210526
14801,iaa_pub23322_.jpg,3.513157894736842,3.642105263157895
14802,iaa_pub23323_.jpg,3.0,3.155263157894737
14803,iaa_pub23324_.jpg,3.539473684210526,3.7473684210526317
14804,iaa_pub23325_.jpg,2.763157894736842,2.892105263157895
14805,iaa_pub23326_.jpg,3.0789473684210527,3.3684210526315788
14806,iaa_pub23327_.jpg,2.763157894736842,2.9078947368421053
14807,iaa_pub23328_.jpg,3.0526315789473686,3.2473684210526317
14808,iaa_pub23329_.jpg,2.6973684210526314,2.9368421052631577
14809,iaa_pub2332_.jpg,3.3333333333333335,3.6208333333333336
14810,iaa_pub23330_.jpg,3.3289473684210527,3.5710526315789473
14811,iaa_pub23331_.jpg,3.039473684210526,3.2868421052631582
14812,iaa_pub23332_.jpg,2.8684210526315788,3.136842105263158
14813,iaa_pub23333_.jpg,3.526315789473684,3.6315789473684212
