,image_label,amusement,awe,contentment,disgust,excitement,fear,neutral,sadness,aesthetic_score
17476,iaa_pub25730_.jpg,2,1,0,1,0,2,14,9,3.2413793103448274
17477,iaa_pub25731_.jpg,3,0,3,0,0,4,19,0,2.706896551724138
17478,iaa_pub25732_.jpg,9,1,4,0,1,2,11,1,3.5
17479,iaa_pub25733_.jpg,6,1,6,1,0,0,15,0,3.413793103448276
17480,iaa_pub25734_.jpg,3,0,0,2,1,0,22,1,1.9655172413793105
17481,iaa_pub25735_.jpg,6,0,2,0,5,1,15,0,3.189655172413793
17482,iaa_pub25736_.jpg,2,0,2,7,0,0,18,0,1.7758620689655171
17483,iaa_pub25737_.jpg,8,0,5,1,0,5,10,0,3.3793103448275863
17484,iaa_pub25738_.jpg,4,0,5,2,1,0,17,0,3.086206896551724
17485,iaa_pub25739_.jpg,2,0,3,2,1,2,19,0,2.3448275862068964
17486,iaa_pub2573_.jpg,1,0,0,2,0,1,20,1,1.54
17487,iaa_pub25740_.jpg,14,1,2,0,1,0,11,0,3.534482758620689
17488,iaa_pub25741_.jpg,13,0,2,0,3,0,11,0,3.5172413793103448
17489,iaa_pub25742_.jpg,5,7,3,0,0,0,14,0,3.0517241379310347
17490,iaa_pub25743_.jpg,12,0,3,0,2,0,10,2,3.5689655172413794
17491,iaa_pub25744_.jpg,9,2,3,0,4,0,11,0,3.672413793103448
17492,iaa_pub25745_.jpg,4,0,12,1,1,0,11,0,3.034482758620689
17493,iaa_pub25746_.jpg,10,2,3,0,0,0,12,2,3.2758620689655173
17494,iaa_pub25747_.jpg,3,0,7,2,1,0,16,0,2.9482758620689653
17495,iaa_pub25748_.jpg,8,3,4,0,3,0,11,0,3.534482758620689
17496,iaa_pub25749_.jpg,13,0,5,0,2,0,8,1,3.6206896551724137
17497,iaa_pub2574_.jpg,2,1,1,0,0,8,13,0,3.0
17498,iaa_pub25750_.jpg,10,0,3,1,4,0,11,0,3.586206896551724
17499,iaa_pub25751_.jpg,10,1,3,0,1,1,10,3,3.5172413793103448
17500,iaa_pub25752_.jpg,4,0,2,2,2,0,17,2,3.327586206896552
17501,iaa_pub25753_.jpg,13,0,4,1,1,0,10,0,3.672413793103448
17502,iaa_pub25754_.jpg,3,1,3,1,1,3,17,0,2.689655172413793
17503,iaa_pub25755_.jpg,8,1,3,0,1,0,16,0,3.2758620689655173
17504,iaa_pub25756_.jpg,3,1,4,1,2,0,18,0,2.827586206896552
17505,iaa_pub25757_.jpg,7,0,5,0,1,0,16,0,3.2241379310344827
17506,iaa_pub25758_.jpg,7,1,5,0,1,0,15,0,3.396551724137931
17507,iaa_pub25759_.jpg,8,2,3,1,0,5,9,1,3.413793103448276
17508,iaa_pub2575_.jpg,9,0,0,0,3,0,13,0,3.32
17509,iaa_pub25760_.jpg,11,1,6,0,0,0,11,0,3.724137931034482
17510,iaa_pub25761_.jpg,2,0,4,2,0,0,17,0,2.74
17511,iaa_pub25762_.jpg,5,0,10,0,1,0,9,0,3.24
17512,iaa_pub25763_.jpg,16,0,2,0,2,0,5,0,3.6
17513,iaa_pub25764_.jpg,6,3,1,0,1,0,13,1,3.0
17514,iaa_pub25765_.jpg,8,0,3,0,1,0,13,0,3.0
17515,iaa_pub25766_.jpg,5,0,1,0,1,0,18,0,2.96
17516,iaa_pub25767_.jpg,4,1,0,0,0,0,19,1,2.76
17517,iaa_pub25768_.jpg,5,0,0,0,2,1,17,0,3.12
17518,iaa_pub25769_.jpg,1,1,0,1,0,5,13,4,2.56
17519,iaa_pub2576_.jpg,7,1,2,0,0,0,15,0,3.64
17520,iaa_pub25770_.jpg,3,1,0,2,0,0,19,0,1.88
17521,iaa_pub25771_.jpg,8,1,1,0,0,0,15,0,3.06
17522,iaa_pub25772_.jpg,7,1,1,0,0,0,15,1,3.2
17523,iaa_pub25773_.jpg,10,1,1,0,2,0,11,0,3.58
17524,iaa_pub25774_.jpg,10,2,2,0,1,2,8,0,3.82
17525,iaa_pub25775_.jpg,9,2,2,0,0,0,12,0,2.96
17526,iaa_pub25776_.jpg,2,0,2,1,0,0,20,0,2.44
17527,iaa_pub25777_.jpg,9,2,1,0,1,1,11,0,3.08
17528,iaa_pub25778_.jpg,3,1,1,1,0,0,19,0,2.96
17529,iaa_pub25779_.jpg,1,1,2,0,0,1,18,2,2.78
17530,iaa_pub2577_.jpg,4,0,0,0,0,0,20,1,3.04
17531,iaa_pub25780_.jpg,1,1,0,3,1,0,19,0,1.74
17532,iaa_pub25781_.jpg,13,0,3,0,1,0,8,0,3.76
17533,iaa_pub25782_.jpg,11,0,0,0,1,2,11,0,3.1
17534,iaa_pub25783_.jpg,2,0,1,1,0,1,18,2,2.18
17535,iaa_pub25784_.jpg,3,1,1,0,0,0,16,4,2.58
17536,iaa_pub25785_.jpg,9,0,1,0,2,0,10,3,3.48
17537,iaa_pub25786_.jpg,5,0,4,0,0,1,13,2,2.78
17538,iaa_pub25787_.jpg,5,5,0,0,0,0,14,1,3.26
17539,iaa_pub25788_.jpg,8,1,2,0,1,0,12,1,3.24
17540,iaa_pub25789_.jpg,2,3,2,0,1,0,15,2,2.92
17541,iaa_pub2578_.jpg,9,0,2,0,0,0,14,0,3.48
17542,iaa_pub25790_.jpg,6,1,2,0,1,0,15,0,3.06
17543,iaa_pub25791_.jpg,13,1,1,0,0,0,10,0,3.42
17544,iaa_pub25792_.jpg,1,0,4,2,1,0,17,0,2.7
17545,iaa_pub25793_.jpg,3,1,0,1,0,0,20,0,2.36
17546,iaa_pub25794_.jpg,4,1,1,1,0,1,12,5,3.08
17547,iaa_pub25795_.jpg,10,0,2,0,3,0,10,0,3.12
17548,iaa_pub25796_.jpg,5,1,2,0,1,0,14,2,2.94
17549,iaa_pub25797_.jpg,8,3,3,0,0,0,10,1,3.6
17550,iaa_pub25798_.jpg,2,1,0,0,0,0,16,6,2.94
17551,iaa_pub25799_.jpg,11,1,2,0,1,1,9,0,3.5
17552,iaa_pub2579_.jpg,6,0,0,0,1,0,18,0,3.14
17553,iaa_pub257_.jpg,11,0,0,0,6,3,6,0,3.269230769230769
17554,iaa_pub25800_.jpg,17,1,2,0,0,0,5,0,3.74
17555,iaa_pub25801_.jpg,11,0,0,0,0,0,14,0,3.38
17556,iaa_pub25802_.jpg,4,1,0,0,1,0,14,5,3.22
17557,iaa_pub25803_.jpg,10,1,2,0,0,1,5,6,3.6
17558,iaa_pub25804_.jpg,1,0,0,3,0,0,21,0,1.68
17559,iaa_pub25805_.jpg,4,2,1,1,0,0,17,0,2.38
17560,iaa_pub25806_.jpg,1,0,1,2,4,1,15,1,2.46
17561,iaa_pub25807_.jpg,6,4,0,1,0,0,14,0,3.2
17562,iaa_pub25808_.jpg,10,4,1,0,1,0,9,0,3.7
17563,iaa_pub25809_.jpg,5,0,1,0,4,1,14,0,2.54
17564,iaa_pub2580_.jpg,5,0,0,1,0,0,18,1,2.68
17565,iaa_pub25810_.jpg,20,0,1,0,1,0,3,0,4.0
17566,iaa_pub25811_.jpg,3,0,0,4,0,1,16,1,2.86
17567,iaa_pub25812_.jpg,8,1,2,0,3,3,8,0,3.66
17568,iaa_pub25813_.jpg,4,4,1,0,2,0,14,0,3.16
17569,iaa_pub25814_.jpg,10,0,11,0,0,0,4,0,3.32
17570,iaa_pub25815_.jpg,3,0,12,2,0,0,8,0,2.96
17571,iaa_pub25816_.jpg,5,4,0,0,2,0,13,1,3.38
17572,iaa_pub25817_.jpg,4,1,1,0,0,3,13,3,3.26
17573,iaa_pub25818_.jpg,6,2,1,0,2,0,14,0,3.52
17574,iaa_pub25819_.jpg,8,1,1,0,0,0,14,1,3.32
17575,iaa_pub2581_.jpg,8,0,1,0,1,0,15,0,3.28
17576,iaa_pub25820_.jpg,9,0,0,0,0,0,16,0,3.06
17577,iaa_pub25821_.jpg,4,1,2,1,2,0,15,0,3.24
17578,iaa_pub25822_.jpg,3,0,4,0,2,0,16,0,3.08
17579,iaa_pub25823_.jpg,9,0,7,0,0,0,9,0,3.76
17580,iaa_pub25824_.jpg,13,0,3,0,0,0,8,1,3.28
17581,iaa_pub25825_.jpg,14,1,0,0,4,0,6,0,3.5
17582,iaa_pub25826_.jpg,5,3,0,0,3,1,13,0,3.42
17583,iaa_pub25827_.jpg,8,1,1,0,1,0,14,0,3.24
17584,iaa_pub25828_.jpg,9,0,0,0,1,0,15,0,2.74
17585,iaa_pub25829_.jpg,8,1,2,0,2,0,11,1,3.4
17586,iaa_pub2582_.jpg,6,0,1,0,2,0,16,0,3.28
17587,iaa_pub25830_.jpg,4,0,0,0,3,0,18,0,2.66
17588,iaa_pub25831_.jpg,13,1,2,0,1,0,18,0,3.2
17589,iaa_pub25832_.jpg,2,0,2,1,2,0,28,0,3.2
17590,iaa_pub25833_.jpg,18,0,4,0,4,1,8,0,3.914285714285714
17591,iaa_pub25834_.jpg,5,0,4,0,2,0,24,0,3.0285714285714285
17592,iaa_pub25835_.jpg,2,0,4,0,2,0,25,2,3.085714285714286
17593,iaa_pub25836_.jpg,3,0,2,1,1,0,28,0,2.5428571428571427
17594,iaa_pub25837_.jpg,6,0,2,0,1,0,26,0,3.142857142857143
17595,iaa_pub25838_.jpg,6,1,8,0,1,0,19,0,3.7714285714285714
17596,iaa_pub25839_.jpg,5,0,20,0,0,0,10,0,3.3285714285714287
17597,iaa_pub2583_.jpg,10,0,2,0,0,0,13,0,3.62
17598,iaa_pub25840_.jpg,8,0,1,0,3,0,22,1,3.185714285714285
17599,iaa_pub25841_.jpg,7,0,2,0,3,1,20,2,3.657142857142857
17600,iaa_pub25842_.jpg,14,0,5,0,1,0,15,0,3.7142857142857135
17601,iaa_pub25843_.jpg,6,1,1,0,3,0,24,0,3.4714285714285715
17602,iaa_pub25844_.jpg,1,0,1,3,1,0,29,0,1.9428571428571428
17603,iaa_pub25845_.jpg,1,0,19,0,0,0,15,0,3.142857142857143
17604,iaa_pub25846_.jpg,16,0,2,0,7,0,10,0,3.3285714285714287
17605,iaa_pub25847_.jpg,7,0,4,1,1,0,22,0,3.0
17606,iaa_pub25848_.jpg,1,0,0,2,1,1,30,0,1.6285714285714286
17607,iaa_pub25849_.jpg,10,0,6,0,2,0,17,0,3.857142857142857
17608,iaa_pub2584_.jpg,2,0,10,0,0,0,13,0,3.34
17609,iaa_pub25850_.jpg,1,0,1,2,3,0,28,0,2.4285714285714284
17610,iaa_pub25851_.jpg,7,2,7,0,1,0,17,1,3.4285714285714284
17611,iaa_pub25852_.jpg,5,0,3,0,1,0,25,1,3.4
17612,iaa_pub25853_.jpg,2,0,3,0,2,0,28,0,2.8714285714285714
17613,iaa_pub25854_.jpg,2,0,1,0,0,2,29,1,2.7285714285714286
17614,iaa_pub25855_.jpg,6,6,4,0,2,0,17,0,3.585714285714286
17615,iaa_pub25856_.jpg,4,0,12,0,2,0,17,0,3.2
17616,iaa_pub25857_.jpg,7,3,3,0,2,0,19,1,3.557142857142857
17617,iaa_pub25858_.jpg,5,2,3,0,3,1,21,0,3.4857142857142858
17618,iaa_pub25859_.jpg,1,0,1,1,2,0,30,0,1.8285714285714283
17619,iaa_pub2585_.jpg,5,0,2,0,0,0,18,0,3.28
17620,iaa_pub25860_.jpg,2,0,0,2,2,0,28,1,1.8571428571428568
17621,iaa_pub25861_.jpg,8,0,1,0,10,0,16,0,3.414285714285714
17622,iaa_pub25862_.jpg,7,0,1,1,1,0,24,1,3.5285714285714285
17623,iaa_pub25863_.jpg,3,0,4,1,2,0,25,0,3.142857142857143
17624,iaa_pub25864_.jpg,14,0,2,0,7,0,12,0,3.2142857142857144
17625,iaa_pub25865_.jpg,2,0,13,0,1,0,19,0,3.185714285714285
17626,iaa_pub25866_.jpg,4,0,2,0,5,0,23,1,3.142857142857143
17627,iaa_pub25867_.jpg,2,0,19,1,0,0,13,0,2.9714285714285715
17628,iaa_pub25868_.jpg,14,0,6,0,2,1,12,0,3.8
17629,iaa_pub25869_.jpg,5,1,4,0,3,0,20,2,3.442857142857143
17630,iaa_pub2586_.jpg,0,0,0,3,0,0,21,1,1.28
17631,iaa_pub25870_.jpg,0,0,7,3,0,0,22,3,2.8285714285714287
17632,iaa_pub25871_.jpg,13,1,3,0,2,0,16,0,3.7
17633,iaa_pub25872_.jpg,11,0,1,1,2,2,18,0,3.242857142857143
17634,iaa_pub25873_.jpg,13,0,3,0,1,0,18,0,3.5428571428571427
17635,iaa_pub25874_.jpg,8,0,0,0,4,2,19,2,3.3
17636,iaa_pub25875_.jpg,8,1,14,0,1,0,11,0,3.6857142857142855
17637,iaa_pub25876_.jpg,4,0,2,0,2,3,16,8,3.271428571428572
17638,iaa_pub25877_.jpg,3,0,4,0,2,0,26,0,3.157142857142857
17639,iaa_pub25878_.jpg,5,0,3,0,2,1,24,0,3.414285714285714
17640,iaa_pub25879_.jpg,7,0,3,1,4,2,13,5,3.8285714285714287
17641,iaa_pub2587_.jpg,7,0,0,1,2,1,14,0,3.0
17642,iaa_pub25880_.jpg,8,0,4,0,3,1,19,0,3.142857142857143
17643,iaa_pub25881_.jpg,8,1,6,0,0,4,15,1,3.8
17644,iaa_pub25882_.jpg,4,0,6,0,1,0,24,0,3.257142857142857
17645,iaa_pub25883_.jpg,2,5,5,0,0,2,19,2,3.257142857142857
17646,iaa_pub25884_.jpg,11,1,2,0,4,1,16,0,3.5142857142857142
17647,iaa_pub25885_.jpg,6,1,3,0,0,1,16,8,3.342857142857143
17648,iaa_pub25886_.jpg,5,0,2,0,2,0,26,0,3.057142857142857
17649,iaa_pub25887_.jpg,6,0,1,1,2,0,25,0,2.442857142857143
17650,iaa_pub25888_.jpg,2,0,0,2,1,1,29,0,1.6571428571428573
17651,iaa_pub25889_.jpg,7,1,4,0,1,0,22,0,3.3714285714285714
17652,iaa_pub2588_.jpg,12,0,2,0,0,0,11,0,4.0
17653,iaa_pub25890_.jpg,6,1,4,0,0,0,24,0,3.2857142857142856
17654,iaa_pub25891_.jpg,9,0,4,1,1,0,20,0,3.3285714285714287
17655,iaa_pub25892_.jpg,1,0,16,1,1,0,16,0,2.9714285714285715
17656,iaa_pub25893_.jpg,7,0,3,0,4,1,20,0,3.128571428571429
17657,iaa_pub25894_.jpg,9,0,3,0,2,1,20,0,3.4
17658,iaa_pub25895_.jpg,6,0,4,0,2,0,23,0,3.1142857142857143
17659,iaa_pub25896_.jpg,3,0,2,1,2,0,27,0,3.142857142857143
17660,iaa_pub25897_.jpg,5,0,3,1,2,5,18,1,3.185714285714285
17661,iaa_pub25898_.jpg,1,3,1,0,0,4,22,4,3.185714285714285
17662,iaa_pub25899_.jpg,3,1,17,1,0,0,13,0,3.157142857142857
17663,iaa_pub2589_.jpg,5,0,1,0,0,0,19,0,2.92
17664,iaa_pub258_.jpg,9,0,1,0,0,1,13,2,3.230769230769231
17665,iaa_pub25900_.jpg,4,0,1,0,1,0,29,0,3.071428571428572
17666,iaa_pub25901_.jpg,6,0,1,0,1,0,19,0,3.2962962962962963
17667,iaa_pub25902_.jpg,10,0,0,0,2,0,15,0,3.5
17668,iaa_pub25903_.jpg,9,0,3,0,0,0,15,0,3.5185185185185186
17669,iaa_pub25904_.jpg,11,0,2,0,1,0,13,0,3.851851851851852
17670,iaa_pub25905_.jpg,13,1,0,0,1,1,11,0,3.685185185185185
17671,iaa_pub25906_.jpg,6,0,1,0,1,1,18,0,3.240740740740741
17672,iaa_pub25907_.jpg,8,0,1,0,0,1,17,0,3.092592592592593
17673,iaa_pub25908_.jpg,5,0,2,0,1,1,17,1,3.259259259259259
17674,iaa_pub25909_.jpg,1,0,0,4,0,0,21,1,1.5
17675,iaa_pub2590_.jpg,8,0,3,0,2,1,11,0,3.58
17676,iaa_pub25910_.jpg,4,0,11,0,0,0,12,0,3.555555555555556
17677,iaa_pub25911_.jpg,2,0,10,2,2,0,11,0,3.3703703703703702
17678,iaa_pub25912_.jpg,5,1,0,0,0,0,21,0,3.1666666666666665
17679,iaa_pub25913_.jpg,3,0,2,1,0,0,19,2,2.833333333333333
17680,iaa_pub25914_.jpg,2,0,13,0,0,0,12,0,3.4444444444444446
17681,iaa_pub25915_.jpg,13,1,1,0,1,0,11,0,3.685185185185185
17682,iaa_pub25916_.jpg,4,0,1,3,1,1,17,0,3.092592592592593
17683,iaa_pub25917_.jpg,5,1,1,0,1,1,18,0,3.203703703703704
17684,iaa_pub25918_.jpg,9,0,1,2,0,1,14,0,3.5
17685,iaa_pub25919_.jpg,7,1,0,0,3,0,16,0,3.037037037037037
17686,iaa_pub2591_.jpg,6,0,0,0,0,0,19,0,2.62
17687,iaa_pub25920_.jpg,5,0,2,0,0,0,20,0,3.055555555555556
17688,iaa_pub25921_.jpg,3,1,1,1,0,3,18,0,2.314814814814815
17689,iaa_pub25922_.jpg,6,0,2,0,1,0,18,0,3.351851851851852
17690,iaa_pub25923_.jpg,0,1,1,5,0,0,20,0,1.6851851851851851
17691,iaa_pub25924_.jpg,14,0,2,0,1,0,10,0,3.9444444444444446
17692,iaa_pub25925_.jpg,0,0,0,3,1,1,22,0,2.7222222222222223
17693,iaa_pub25926_.jpg,4,0,0,0,0,0,22,1,2.925925925925926
17694,iaa_pub25927_.jpg,9,3,2,0,2,0,11,0,3.555555555555556
17695,iaa_pub25928_.jpg,12,0,1,0,0,0,14,0,3.740740740740741
17696,iaa_pub25929_.jpg,11,0,1,0,0,1,14,0,3.111111111111111
17697,iaa_pub2592_.jpg,4,0,0,2,1,0,18,0,1.64
17698,iaa_pub25930_.jpg,12,0,0,0,3,0,12,0,3.3703703703703702
17699,iaa_pub25931_.jpg,7,0,2,0,0,0,18,0,3.314814814814815
17700,iaa_pub25932_.jpg,7,1,0,0,1,3,15,0,3.037037037037037
17701,iaa_pub25933_.jpg,3,1,0,2,0,0,21,0,2.814814814814815
17702,iaa_pub25934_.jpg,11,0,1,0,1,0,14,0,3.6296296296296298
17703,iaa_pub25935_.jpg,9,0,0,0,1,0,17,0,2.537037037037037
17704,iaa_pub25936_.jpg,9,0,2,0,0,0,16,0,3.4814814814814814
17705,iaa_pub25937_.jpg,13,0,1,1,0,2,10,0,3.611111111111111
17706,iaa_pub25938_.jpg,6,0,1,0,1,0,19,0,3.092592592592593
17707,iaa_pub25939_.jpg,9,1,0,0,1,1,15,0,3.333333333333333
17708,iaa_pub2593_.jpg,6,0,0,0,0,0,19,0,2.56
17709,iaa_pub25940_.jpg,11,4,0,0,1,0,11,0,3.9444444444444446
17710,iaa_pub25941_.jpg,12,0,2,0,1,2,10,0,3.555555555555556
17711,iaa_pub25942_.jpg,3,0,1,1,0,1,21,0,2.814814814814815
17712,iaa_pub25943_.jpg,14,0,0,0,1,0,12,0,3.6666666666666665
17713,iaa_pub25944_.jpg,14,0,1,0,0,2,10,0,3.6666666666666665
17714,iaa_pub25945_.jpg,3,0,8,0,1,0,15,0,3.0185185185185186
17715,iaa_pub25946_.jpg,14,0,1,0,1,1,10,0,3.851851851851852
17716,iaa_pub25947_.jpg,12,0,2,0,0,2,11,0,3.8333333333333335
17717,iaa_pub25948_.jpg,3,0,0,2,0,1,20,1,2.333333333333333
17718,iaa_pub25949_.jpg,5,1,0,0,1,0,20,0,3.333333333333333
17719,iaa_pub2594_.jpg,13,0,0,0,1,0,11,0,3.94
17720,iaa_pub25950_.jpg,0,0,1,2,0,0,24,0,1.6851851851851851
17721,iaa_pub25951_.jpg,8,2,0,0,1,0,16,0,3.685185185185185
17722,iaa_pub25952_.jpg,9,0,0,0,5,0,13,0,3.0185185185185186
17723,iaa_pub25953_.jpg,6,0,1,1,5,0,13,1,3.240740740740741
17724,iaa_pub25954_.jpg,6,1,0,1,0,0,19,0,3.1481481481481484
17725,iaa_pub25955_.jpg,2,0,3,2,0,0,20,0,2.851851851851852
17726,iaa_pub25956_.jpg,3,4,2,0,1,0,17,0,3.240740740740741
17727,iaa_pub25957_.jpg,7,0,0,0,4,0,16,0,3.425925925925926
17728,iaa_pub25958_.jpg,5,1,1,0,1,0,19,0,2.7222222222222223
17729,iaa_pub25959_.jpg,7,0,1,0,1,1,17,0,3.185185185185185
17730,iaa_pub2595_.jpg,10,0,0,1,0,1,13,0,3.56
17731,iaa_pub25960_.jpg,6,0,1,1,0,0,19,0,2.7222222222222223
17732,iaa_pub25961_.jpg,1,0,0,2,1,0,23,0,2.537037037037037
17733,iaa_pub25962_.jpg,6,2,2,0,0,0,17,0,3.6666666666666665
17734,iaa_pub25963_.jpg,0,0,0,5,0,0,21,1,1.537037037037037
17735,iaa_pub25964_.jpg,12,0,1,0,0,0,14,0,3.4444444444444446
17736,iaa_pub25965_.jpg,5,0,2,0,0,0,20,0,3.1666666666666665
17737,iaa_pub25966_.jpg,4,0,15,0,1,0,7,0,3.6296296296296298
17738,iaa_pub25967_.jpg,3,0,8,1,0,0,15,0,3.111111111111111
17739,iaa_pub25968_.jpg,7,0,1,0,1,1,17,0,2.962962962962963
17740,iaa_pub25969_.jpg,7,1,3,0,2,0,14,0,3.648148148148149
17741,iaa_pub2596_.jpg,6,0,2,0,0,0,17,0,2.8
17742,iaa_pub25970_.jpg,11,0,1,0,0,0,15,0,3.555555555555556
17743,iaa_pub25971_.jpg,5,0,0,0,0,0,20,0,2.7
17744,iaa_pub25972_.jpg,4,0,0,0,2,0,19,0,2.66
17745,iaa_pub25973_.jpg,1,0,0,2,0,1,21,0,1.8
17746,iaa_pub25974_.jpg,2,1,2,0,0,0,20,0,2.82
17747,iaa_pub25975_.jpg,6,1,3,0,1,0,12,2,3.48
17748,iaa_pub25976_.jpg,6,2,0,0,0,0,17,0,2.92
17749,iaa_pub25977_.jpg,7,0,2,0,3,0,13,0,3.48
17750,iaa_pub25978_.jpg,8,2,0,0,2,0,13,0,3.82
17751,iaa_pub25979_.jpg,11,1,0,0,1,0,12,0,3.24
17752,iaa_pub2597_.jpg,7,0,0,0,0,0,18,0,3.42
17753,iaa_pub25980_.jpg,8,1,5,0,0,0,11,0,3.18
17754,iaa_pub25981_.jpg,5,2,1,0,2,0,15,0,3.2
17755,iaa_pub25982_.jpg,5,0,2,0,0,0,18,0,3.2
17756,iaa_pub25983_.jpg,12,0,1,0,3,0,9,0,3.82
17757,iaa_pub25984_.jpg,13,0,1,0,2,0,9,0,3.88
17758,iaa_pub25985_.jpg,4,2,3,0,0,0,16,0,3.26
17759,iaa_pub25986_.jpg,4,0,1,1,0,0,19,0,2.66
17760,iaa_pub25987_.jpg,4,0,4,0,2,0,15,0,3.08
17761,iaa_pub25988_.jpg,10,1,2,0,1,0,11,0,3.7
17762,iaa_pub25989_.jpg,5,2,1,0,1,0,16,0,3.14
17763,iaa_pub2598_.jpg,7,0,0,0,0,0,18,0,3.1
17764,iaa_pub25990_.jpg,6,0,10,0,1,0,8,0,3.44
17765,iaa_pub25991_.jpg,4,0,1,1,0,0,19,0,2.78
17766,iaa_pub25992_.jpg,8,0,5,0,0,0,12,0,3.36
17767,iaa_pub25993_.jpg,8,1,0,0,1,0,15,0,3.3
17768,iaa_pub25994_.jpg,3,1,1,2,0,1,17,0,2.96
17769,iaa_pub25995_.jpg,7,0,7,0,0,0,11,0,3.24
17770,iaa_pub25996_.jpg,5,1,4,2,0,0,13,0,2.9
17771,iaa_pub25997_.jpg,5,2,0,0,2,0,16,0,3.3
17772,iaa_pub25998_.jpg,5,0,9,2,0,0,9,0,3.02
17773,iaa_pub25999_.jpg,7,1,0,0,1,0,15,1,3.28
17774,iaa_pub2599_.jpg,14,0,0,0,1,0,10,0,3.86
17775,iaa_pub259_.jpg,6,0,10,0,1,0,9,0,2.923076923076923
17776,iaa_pub25_.jpg,16,0,1,0,0,0,7,0,3.458333333333333
17777,iaa_pub26000_.jpg,7,0,9,0,1,0,8,0,3.36
17778,iaa_pub26001_.jpg,8,0,6,0,0,0,11,0,3.48
17779,iaa_pub26002_.jpg,4,0,3,0,0,0,18,0,3.42
17780,iaa_pub26003_.jpg,12,2,1,0,0,0,10,0,3.76
17781,iaa_pub26004_.jpg,11,1,0,0,3,0,10,0,3.82
17782,iaa_pub26005_.jpg,3,0,0,0,0,0,22,0,2.32
17783,iaa_pub26006_.jpg,8,1,2,0,1,0,12,1,3.58
17784,iaa_pub26007_.jpg,7,1,2,0,1,0,14,0,3.62
17785,iaa_pub26008_.jpg,6,0,6,0,1,0,12,0,3.2
17786,iaa_pub26009_.jpg,3,0,2,0,0,1,19,0,2.66
17787,iaa_pub2600_.jpg,5,0,0,0,0,0,20,0,3.26
17788,iaa_pub26010_.jpg,2,0,0,1,0,1,21,0,2.7
17789,iaa_pub26011_.jpg,3,0,2,0,0,0,20,0,3.14
17790,iaa_pub26012_.jpg,5,1,2,0,1,0,16,0,3.08
17791,iaa_pub26013_.jpg,5,0,8,0,0,0,12,0,3.3
17792,iaa_pub26014_.jpg,1,0,0,2,0,16,6,0,2.84
17793,iaa_pub26015_.jpg,6,0,2,0,1,0,10,6,3.76
17794,iaa_pub26016_.jpg,5,3,0,0,3,0,14,0,3.66
17795,iaa_pub26017_.jpg,7,0,3,0,1,2,11,1,3.88
17796,iaa_pub26018_.jpg,11,0,2,0,3,0,9,0,3.72
17797,iaa_pub26019_.jpg,6,1,1,0,0,0,16,1,3.22
17798,iaa_pub2601_.jpg,17,0,0,0,2,0,6,0,3.76
17799,iaa_pub26020_.jpg,4,1,1,0,2,0,16,1,3.48
17800,iaa_pub26021_.jpg,2,0,0,1,1,0,21,0,2.24
17801,iaa_pub26022_.jpg,1,0,0,0,0,3,21,0,2.4
17802,iaa_pub26023_.jpg,5,0,3,0,1,0,16,0,3.16
17803,iaa_pub26024_.jpg,10,0,2,0,3,0,10,0,3.6
17804,iaa_pub26025_.jpg,9,3,1,0,0,0,12,0,3.5
17805,iaa_pub26026_.jpg,2,0,1,0,2,0,20,0,2.76
17806,iaa_pub26027_.jpg,4,0,1,0,0,0,20,0,3.06
17807,iaa_pub26028_.jpg,8,0,0,0,1,0,16,0,3.16
17808,iaa_pub26029_.jpg,5,0,11,0,2,0,7,0,3.36
17809,iaa_pub2602_.jpg,4,0,0,0,0,0,21,0,2.0
17810,iaa_pub26030_.jpg,9,0,5,0,3,0,8,0,3.66
17811,iaa_pub26031_.jpg,6,0,8,0,1,0,10,0,3.34
17812,iaa_pub26032_.jpg,2,1,0,0,0,0,21,1,2.98
17813,iaa_pub26033_.jpg,11,1,1,0,2,0,10,0,3.82
17814,iaa_pub26034_.jpg,2,1,2,0,3,0,17,0,3.14
17815,iaa_pub26035_.jpg,5,0,5,0,0,0,15,0,2.98
17816,iaa_pub26036_.jpg,7,1,0,0,0,0,16,1,3.16
17817,iaa_pub26037_.jpg,4,0,2,0,1,0,18,0,3.3
17818,iaa_pub26038_.jpg,9,1,0,0,2,0,13,0,3.48
17819,iaa_pub26039_.jpg,5,1,4,0,0,0,15,0,3.44
17820,iaa_pub2603_.jpg,3,0,0,1,0,1,14,6,3.38
17821,iaa_pub26040_.jpg,11,0,2,0,1,0,11,0,3.66
17822,iaa_pub26041_.jpg,4,1,0,0,0,0,20,0,3.12
17823,iaa_pub26042_.jpg,13,3,1,0,0,0,8,0,4.3
17824,iaa_pub26043_.jpg,7,3,0,0,1,0,14,0,3.76
17825,iaa_pub26044_.jpg,1,0,8,0,0,0,16,0,2.94
17826,iaa_pub26045_.jpg,5,0,14,0,0,0,6,0,3.72
17827,iaa_pub26046_.jpg,7,1,0,0,0,0,17,0,3.5
17828,iaa_pub26047_.jpg,0,0,0,1,0,0,24,0,1.5
17829,iaa_pub26048_.jpg,2,4,1,0,0,0,18,0,3.16
17830,iaa_pub26049_.jpg,2,1,0,0,0,0,22,0,3.02
17831,iaa_pub2604_.jpg,6,0,0,1,0,0,16,2,3.02
17832,iaa_pub26050_.jpg,1,1,0,0,0,0,23,0,2.84
17833,iaa_pub26051_.jpg,6,1,0,0,0,0,18,0,3.46
